datetime	o2_epil	o2_hypo	o2_total	vol_epil	vol_hypo	vol_total
1979-05-03T00:00:00Z	NA	NA	6275796782622.468	NA	NA	501085681.227011
1979-05-04T00:00:00Z	NA	NA	6267736791214.756	NA	NA	501085681.227011
1979-05-05T00:00:00Z	NA	NA	6253642522285.513	NA	NA	501085681.227011
1979-05-06T00:00:00Z	NA	NA	6243148524810.653	NA	NA	501085681.227011
1979-05-07T00:00:00Z	NA	NA	6229169490536.889	NA	NA	501085681.227011
1979-05-08T00:00:00Z	NA	NA	6214610750365.7295	NA	NA	501085681.227011
1979-05-09T00:00:00Z	NA	NA	6205726092854.357	NA	NA	501085681.227011
1979-05-10T00:00:00Z	NA	NA	6195530235056.096	NA	NA	501085681.227011
1979-05-11T00:00:00Z	NA	NA	6183727211170.833	NA	NA	501085681.227011
1979-05-12T00:00:00Z	NA	NA	6173600996894.131	NA	NA	501085681.227011
1979-05-13T00:00:00Z	NA	NA	6161718784503.365	NA	NA	501085681.227011
1979-05-14T00:00:00Z	NA	NA	6151950127043.819	NA	NA	501085681.227011
1979-05-15T00:00:00Z	NA	NA	6138990015462.894	NA	NA	501085681.227011
1979-05-16T00:00:00Z	NA	NA	6126306839190.086	NA	NA	501085681.227011
1979-05-17T00:00:00Z	NA	NA	6096953793481.8125	NA	NA	501085681.227011
1979-05-18T00:00:00Z	NA	NA	6073224995939.873	NA	NA	501085681.227011
1979-05-19T00:00:00Z	NA	NA	6058362094457.929	NA	NA	501085681.227011
1979-05-20T00:00:00Z	NA	NA	6039315511941.847	NA	NA	501085681.227011
1979-05-21T00:00:00Z	NA	NA	6024259299957.276	NA	NA	501085681.227011
1979-05-22T00:00:00Z	NA	NA	6009383240614.492	NA	NA	501085681.227011
1979-05-23T00:00:00Z	NA	NA	5985703506290.802	NA	NA	501085681.227011
1979-05-24T00:00:00Z	NA	NA	5965436350995.589	NA	NA	501085681.227011
1979-05-25T00:00:00Z	NA	NA	5946625431021.801	NA	NA	501085681.227011
1979-05-26T00:00:00Z	NA	NA	5935447931503.0205	NA	NA	501085681.227011
1979-05-27T00:00:00Z	NA	NA	5921958820424.584	NA	NA	501085681.227011
1979-05-28T00:00:00Z	NA	NA	5911930656006.53	NA	NA	501085681.227011
1979-05-29T00:00:00Z	3376371581477.7954	2535559074528.7344	5911930656006.529	286175794.74843776	214909886.47857326	501085681.227011
1979-05-30T00:00:00Z	2632693793582.1826	3053631436674.597	5686325230256.779	237575397.85021448	263510283.37679654	501085681.227011
1979-05-31T00:00:00Z	4335649610195.7275	1266420885138.0989	5602070495333.826	383252979.75872415	117832701.46828687	501085681.227011
1979-06-01T00:00:00Z	4508042118431.539	1050125317144.4338	5558167435575.973	399268448.0150476	101817233.21196342	501085681.227011
1979-06-02T00:00:00Z	3851354133613.299	1551420911979.0422	5402775045592.341	347753376.18681675	153332305.04019427	501085681.227011
1979-06-03T00:00:00Z	3702087466800.4946	1612757481879.085	5314844948679.58	337432624.48344976	163653056.74356127	501085681.227011
1979-06-04T00:00:00Z	4044142320935.915	1262001926963.368	5306144247899.283	368018984.8609689	133066696.36604214	501085681.227011
1979-06-05T00:00:00Z	3953957715409.188	1274375090886.6677	5228332806295.855	362721608.7093253	138364072.5176857	501085681.227011
1979-06-06T00:00:00Z	3802080075960.5444	1330580545671.4917	5132660621632.036	352604583.0284394	148481098.19857162	501085681.227011
1979-06-07T00:00:00Z	3967335453208.268	1143172174603.0474	5110507627811.315	368952371.7166816	132133309.51032943	501085681.227011
1979-06-08T00:00:00Z	3981884389127.0146	1080497837700.7247	5062382226827.739	372080841.7164864	129004839.51052463	501085681.227011
1979-06-09T00:00:00Z	3853852756868.277	1127067010655.762	4980919767524.039	362640750.1634277	138444931.0635833	501085681.227011
1979-06-10T00:00:00Z	3648615767970.863	1205605390473.5508	4854221158444.414	348971321.6709052	152114359.55610585	501085681.227011
1979-06-11T00:00:00Z	3904278797779.894	978325884786.3795	4882604682566.273	372903307.7505323	128182373.4764787	501085681.227011
1979-06-12T00:00:00Z	3923274850802.8506	925754491561.1439	4849029342363.994	375747010.0007112	125338671.22629982	501085681.227011
1979-06-13T00:00:00Z	3338684405411.874	1260843122325.982	4599527527737.855	326895025.6764849	174190655.55052614	501085681.227011
1979-06-14T00:00:00Z	2920666551522.765	1464224490543.5215	4384891042066.2866	294274475.0448403	206811206.18217075	501085681.227011
1979-06-15T00:00:00Z	3694345435449.9917	935092645405.7661	4629438080855.758	362775042.1820797	138310639.04493135	501085681.227011
1979-06-16T00:00:00Z	4172128818567.4663	601411038852.7192	4773539857420.186	407094458.6910912	93991222.53591985	501085681.227011
1979-06-17T00:00:00Z	3922950083093.9243	707754141343.9858	4630704224437.91	387288259.61863214	113797421.60837889	501085681.227011
1979-06-18T00:00:00Z	3725529653553.778	780027231481.3472	4505556885035.125	371947834.6310928	129137846.59591824	501085681.227011
1979-06-19T00:00:00Z	3833606460666.389	680793729126.5149	4514400189792.904	384057467.380443	117028213.84656805	501085681.227011
1979-06-20T00:00:00Z	3747724750054.143	682270812691.4026	4429995562745.546	379905142.38019913	121180538.84681189	501085681.227011
1979-06-21T00:00:00Z	4108803725982.5615	464531715418.4422	4573335441401.004	413983029.93190134	87102651.29510969	501085681.227011
1979-06-22T00:00:00Z	4361701843085.3867	311886756355.504	4673588599440.891	438678113.086712	62407568.14029902	501085681.227011
1979-06-23T00:00:00Z	4377963944384.7153	286742347795.82214	4664706292180.537	440856246.4612851	60229434.76572591	501085681.227011
1979-06-24T00:00:00Z	4069280642626.6025	414589345104.73566	4483869987731.338	411606933.86366713	89478747.3633439	501085681.227011
1979-06-25T00:00:00Z	3882526378385.0127	478970630269.13776	4361497008654.1504	394359913.5255772	106725767.70143384	501085681.227011
1979-06-26T00:00:00Z	3905566861956.3105	447385115526.11	4352951977482.4204	397342578.8171543	103743102.40985674	501085681.227011
1979-06-27T00:00:00Z	4228813006971.9873	291685964278.80853	4520498971250.796	428987800.5925545	72097880.63445652	501085681.227011
1979-06-28T00:00:00Z	4146623598462.289	309010954898.5029	4455634553360.792	421705834.1818962	79379847.04511482	501085681.227011
1979-06-29T00:00:00Z	3759807801836.757	436033710146.2662	4195841511983.023	386171977.72323895	114913703.50377208	501085681.227011
1979-06-30T00:00:00Z	3809506779548.57	397835218314.85254	4207341997863.4224	391924908.34182703	109160772.88518399	501085681.227011
1979-07-01T00:00:00Z	3481247638128.1094	493607484490.47784	3974855122618.5874	361890966.00909835	139194715.21791267	501085681.227011
1979-07-02T00:00:00Z	3322680493198.305	529119129544.8874	3851799622743.1924	347273550.29903305	153812130.92797798	501085681.227011
1979-07-03T00:00:00Z	3195969489784.7334	548951541491.522	3744921031276.2554	336541122.4610579	164544558.76595312	501085681.227011
1979-07-04T00:00:00Z	3077605645978.824	563147953404.0405	3640753599382.8647	327067245.80781233	174018435.4191987	501085681.227011
1979-07-05T00:00:00Z	2959128165773.1978	579927508772.256	3539055674545.4536	316472683.24544424	184612997.9815668	501085681.227011
1979-07-06T00:00:00Z	2977861054096.4272	553724815909.7516	3531585870006.1787	319086145.0417533	181999536.18525773	501085681.227011
1979-07-07T00:00:00Z	2756130322535.572	599595137124.7802	3355725459660.352	298562055.2534803	202523625.9735307	501085681.227011
1979-07-08T00:00:00Z	2621387373544.1787	617816692307.2383	3239204065851.417	286469976.45169234	214615704.77531868	501085681.227011
1979-07-09T00:00:00Z	2954518250168.27	499207143106.5094	3453725393274.7793	320978161.6012114	180107519.6257996	501085681.227011
1979-07-10T00:00:00Z	2790825003625.912	526945724057.4205	3317770727683.3325	305484610.57810104	195601070.64891	501085681.227011
1979-07-11T00:00:00Z	2494367345896.7554	589150145792.8586	3083517491689.6143	276739416.8201491	224346264.4068619	501085681.227011
1979-07-12T00:00:00Z	2243057382665.824	633926789392.3345	2876984172058.1587	253464668.6011327	247621012.62587833	501085681.227011
1979-07-13T00:00:00Z	2192905166825.6978	623945318905.2065	2816850485730.9043	250477434.13542306	250608247.09158796	501085681.227011
1979-07-14T00:00:00Z	2299456071701.0425	576119808039.5594	2875575879740.602	262598985.1309267	238486696.09608433	501085681.227011
1979-07-15T00:00:00Z	2221097935059.1616	575771176545.9572	2796869111605.1187	256088449.4267251	244997231.80028594	501085681.227011
1979-07-16T00:00:00Z	2195905415019.4941	562296175963.0334	2758201590982.5273	255001809.54388952	246083871.6831215	501085681.227011
1979-07-17T00:00:00Z	2464288671393.55	481276792770.9218	2945565464164.4717	283292736.0803647	217792945.14664632	501085681.227011
1979-07-18T00:00:00Z	2436638959934.625	473357883036.26355	2909996842970.8887	280573618.10270447	220512063.12430656	501085681.227011
1979-07-19T00:00:00Z	2526167445422.095	438720191082.1176	2964887636504.213	290184058.70326334	210901622.52374768	501085681.227011
1979-07-20T00:00:00Z	2750894683597.7812	375448633656.0904	3126343317253.8716	314083931.7716101	187001749.45540094	501085681.227011
1979-07-21T00:00:00Z	2651479644936.922	384065668982.8019	3035545313919.7236	304113559.1377764	196972122.08923465	501085681.227011
1979-07-22T00:00:00Z	2724250578358.469	357198081426.7116	3081448659785.1807	311842742.3607259	189242938.86628515	501085681.227011
1979-07-23T00:00:00Z	2632937254800.137	362615750699.6953	2995553005499.8325	303237779.2875186	197847901.9394924	501085681.227011
1979-07-24T00:00:00Z	2553205023285.903	365148331543.3551	2918353354829.258	295967319.89936846	205118361.32764256	501085681.227011
1979-07-25T00:00:00Z	2562236577230.401	351638056665.8201	2913874633896.221	297428706.33702433	203656974.8899867	501085681.227011
1979-07-26T00:00:00Z	2600586506397.9536	333297981660.1374	2933884488058.091	301897555.0556514	199188126.1713596	501085681.227011
1979-07-27T00:00:00Z	2531571826111.354	334942659302.74854	2866514485414.1025	294997754.0726372	206087927.15437382	501085681.227011
1979-07-28T00:00:00Z	2353809909453.991	355372552843.14813	2709182462297.139	276465688.4849957	224619992.7420153	501085681.227011
1979-07-29T00:00:00Z	2229163352241.6646	364524857369.6391	2593688209611.3037	264300887.71796542	236784793.5090456	501085681.227011
1979-07-30T00:00:00Z	2313803158587.383	339756899377.4341	2653560057964.817	273582181.9579152	227503499.26909584	501085681.227011
1979-07-31T00:00:00Z	2490183212064.5547	301300775746.7549	2791483987811.3096	292555517.6615517	208530163.5654593	501085681.227011
1979-08-01T00:00:00Z	2518342200716.5947	287555429380.7662	2805897630097.361	295859246.47408104	205226434.75293	501085681.227011
1979-08-02T00:00:00Z	2310870622000.0264	308411979581.9469	2619282601581.973	275054415.856135	226031265.370876	501085681.227011
1979-08-03T00:00:00Z	2518260138303.441	268942901667.2235	2787203039970.6646	297227306.7827803	203858374.44423074	501085681.227011
1979-08-04T00:00:00Z	2523697667840.735	259944211744.56293	2783641879585.298	297947010.30457526	203138670.92243576	501085681.227011
1979-08-05T00:00:00Z	2501434652523.12	255032724381.45065	2756467376904.571	295738249.5136079	205347431.7134031	501085681.227011
1979-08-06T00:00:00Z	2435022288233.394	255448000282.94208	2690470288516.336	289333278.54692554	211752402.68008548	501085681.227011
1979-08-07T00:00:00Z	2493376842752.142	240498155715.50967	2733874998467.652	295426909.793719	205658771.43329203	501085681.227011
1979-08-08T00:00:00Z	2690648252628	208771020075.7966	2899419272703.7964	316161238.76523316	184924442.46177787	501085681.227011
1979-08-09T00:00:00Z	2734247954897.5337	197340167847.57056	2931588122745.1045	320517914.7973204	180567766.4296906	501085681.227011
1979-08-10T00:00:00Z	2816975467068.158	182121569394.80096	2999097036462.959	328677045.8952793	172408635.33173174	501085681.227011
1979-08-11T00:00:00Z	2825934449585.4316	175837918968.3794	3001772368553.811	329111110.45742667	171974570.76958436	501085681.227011
1979-08-12T00:00:00Z	2826440459133.054	170872850976.62744	2997313310109.6816	328476555.5602494	172609125.66676164	501085681.227011
1979-08-13T00:00:00Z	2993908226237.3384	149618590136.18277	3143526816373.521	344273598.70682216	156812082.52018887	501085681.227011
1979-08-14T00:00:00Z	3434266690033.979	102006597284.839	3536273287318.818	388357964.0497432	112727717.17726785	501085681.227011
1979-08-15T00:00:00Z	3519434845317.8623	90578632812.0644	3610013478129.927	396697041.7530058	104388639.47400522	501085681.227011
1979-08-16T00:00:00Z	3450903983343.648	94191710729.72737	3545095694073.3755	388655676.8231269	112430004.40388411	501085681.227011
1979-08-17T00:00:00Z	3577712239301.8154	80491528652.34436	3658203767954.1597	400646237.80384284	100439443.42316818	501085681.227011
1979-08-18T00:00:00Z	3563368089225.5015	79180121581.49847	3642548210807	398428049.40560555	102657631.82140547	501085681.227011
1979-08-19T00:00:00Z	3163936913361.566	109113842096.98576	3273050755458.552	356145134.3613685	144940546.86564255	501085681.227011
1979-08-20T00:00:00Z	3163986581548.588	105762918526.68452	3269749500075.2725	355696396.3744674	145389284.85254365	501085681.227011
1979-08-21T00:00:00Z	3183451566230.549	100964886948.44388	3284416453178.9927	357348844.0560494	143736837.17096162	501085681.227011
1979-08-22T00:00:00Z	3205546946949.4688	96066437743.95016	3301613384693.419	359399888.9507222	141685792.2762888	501085681.227011
1979-08-23T00:00:00Z	3237682400791.635	90588844303.55673	3328271245095.1914	362569791.314346	138515889.912665	501085681.227011
1979-08-24T00:00:00Z	3236287238230.357	87643752789.38165	3323930991019.739	362278377.8631694	138807303.36384165	501085681.227011
1979-08-25T00:00:00Z	3209218548254.005	86507369609.58528	3295725917863.5903	359324937.44453955	141760743.78247148	501085681.227011
1979-08-26T00:00:00Z	3378211542573.757	72809716168.77386	3451021258742.531	376701866.72604704	124383814.50096399	501085681.227011
1979-08-27T00:00:00Z	3414513926132.7485	68071261102.75951	3482585187235.508	380283513.4037774	120802167.8232336	501085681.227011
1979-08-28T00:00:00Z	3243017939686.264	75707620901.03271	3318725560587.297	362547986.858758	138537694.36825305	501085681.227011
1979-08-29T00:00:00Z	3310526173270.618	69388849549.39818	3379915022820.016	369244726.7588768	131840954.46813422	501085681.227011
1979-08-30T00:00:00Z	3441734810493.912	59727178161.3313	3501461988655.243	382823387.1078449	118262294.11916614	501085681.227011
1979-08-31T00:00:00Z	3274101344303.5664	66075903217.40008	3340177247520.9663	366148115.2177388	134937566.00927222	501085681.227011
1979-09-01T00:00:00Z	3325597381331.8896	61229573472.78034	3386826954804.67	371268683.7326254	129816997.4943856	501085681.227011
1979-09-02T00:00:00Z	3450349931054.7485	52892260506.18072	3503242191560.929	384210589.0363117	116875092.19069934	501085681.227011
1979-09-03T00:00:00Z	3431196205902.4336	51717600270.82502	3482913806173.259	382523215.3498355	118562465.87717551	501085681.227011
1979-09-04T00:00:00Z	3231075378345.1353	58691455299.71073	3289766833644.846	362429224.5137965	138656456.71321452	501085681.227011
1979-09-05T00:00:00Z	3340744819755.9956	51701164829.79048	3392445984585.786	374035026.2101762	127050655.0168348	501085681.227011
1979-09-06T00:00:00Z	3425762744302.207	46204840013.145195	3471967584315.352	382932056.28520584	118153624.94180518	501085681.227011
1979-09-07T00:00:00Z	3452082408643.966	43329602948.06317	3495412011592.029	385941681.51665133	115143999.7103597	501085681.227011
1979-09-08T00:00:00Z	3487091135174.0967	40302428664.68383	3527393563838.7803	389683133.11278224	111402548.11422879	501085681.227011
1979-09-09T00:00:00Z	3542413273124.01	36896517052.66546	3579309790176.6753	394886879.2655161	106198801.96149492	501085681.227011
1979-09-10T00:00:00Z	3560702491802.831	35013960079.727776	3595716451882.5586	396265537.4631953	104820143.7638157	501085681.227011
1979-09-11T00:00:00Z	3691172734799.981	29292857646.517555	3720465592446.4985	409185120.5342721	91900560.69273895	501085681.227011
1979-09-12T00:00:00Z	3711934441147.906	27534788811.549847	3739469229959.4556	411021949.3994851	90063731.82752591	501085681.227011
1979-09-13T00:00:00Z	3725112001983.1143	26161741741.61154	3751273743724.7256	411889579.4954126	89196101.73159844	501085681.227011
1979-09-14T00:00:00Z	3587781455575.249	29351060517.91928	3617132516093.1685	397600893.82084495	103484787.40616608	501085681.227011
1979-09-15T00:00:00Z	3746216111504.735	23678338515.458294	3769894450020.1934	413399160.9206816	87686520.30632943	501085681.227011
1979-09-16T00:00:00Z	3831690331650.844	20529763896.365963	3852220095547.21	421372373.8783201	79713307.34869093	501085681.227011
1979-09-17T00:00:00Z	3906105547837.474	18025338648.03579	3924130886485.51	427645891.6969671	73439789.5300439	501085681.227011
1979-09-18T00:00:00Z	3942553241125.3555	16610633722.655264	3959163874848.0107	430172999.8178217	70912681.40918934	501085681.227011
1979-09-19T00:00:00Z	3992340836673.173	14816423881.967165	4007157260555.14	434634029.9282974	66451651.298713624	501085681.227011
1979-09-20T00:00:00Z	3977187441834.517	14752007458.106958	3991939449292.624	431953594.11337924	69132087.11363178	501085681.227011
1979-09-21T00:00:00Z	3968879241823.4287	14504214860.324076	3983383456683.753	430066756.47330254	71018924.75370848	501085681.227011
1979-09-22T00:00:00Z	3998478584572.654	13381605733.00311	4011860190305.6567	432378506.2312866	68707174.99572444	501085681.227011
1979-09-23T00:00:00Z	4028923109070.8687	12359660244.896597	4041282769315.765	434528384.98818684	66557296.23882419	501085681.227011
1979-09-24T00:00:00Z	4109591895249.861	10503095711.033018	4120094990960.894	441385173.64189076	59700507.58512026	501085681.227011
1979-09-25T00:00:00Z	4100999720542.649	10313974019.80078	4111313694562.4497	439658558.91845524	61427122.30855578	501085681.227011
1979-09-26T00:00:00Z	4093781779795.3867	10121975232.303585	4103903755027.6904	437957635.59866244	63128045.62834859	501085681.227011
1979-09-27T00:00:00Z	4162128577505.188	8764113233.884914	4170892690739.0728	443393828.18974733	57691853.03726369	501085681.227011
1979-09-28T00:00:00Z	4235429911250.9897	7334683296.390963	4242764594547.381	449881490.5465497	51204190.68046135	501085681.227011
1979-09-29T00:00:00Z	4123545366772.354	8690189153.78457	4132235555926.1387	438034899.0904396	63050782.13657141	501085681.227011
1979-09-30T00:00:00Z	3969324000080.729	10524660433.341082	3979848660514.0703	422026032.16351366	79059649.06349736	501085681.227011
1979-10-01T00:00:00Z	3966144150395.4116	10168456732.197433	3976312607127.609	421327198.1143395	79758483.11267155	501085681.227011
1979-10-02T00:00:00Z	4244598265768.4165	6287836840.914745	4250886102609.331	447798843.06977725	53286838.157233775	501085681.227011
1979-10-03T00:00:00Z	4155745330107.796	7108542007.573253	4162853872115.369	438356296.96305466	62729384.26395637	501085681.227011
1979-10-04T00:00:00Z	4310877016231.7363	5095333899.8061905	4315972350131.5425	452844144.69680685	48241536.53020418	501085681.227011
1979-10-05T00:00:00Z	4345404918591.131	4552516504.998813	4349957435096.13	455411454.6930088	45674226.534002244	501085681.227011
1979-10-06T00:00:00Z	4382685330118.407	4091613700.485325	4386776943818.8926	457541264.64910585	43544416.57790518	501085681.227011
1979-10-07T00:00:00Z	4430104236578.395	3519033205.6911893	4433623269784.086	461161689.39798045	39923991.82903057	501085681.227011
1979-10-08T00:00:00Z	4472846398597.51	3011644192.503012	4475858042790.013	464547026.27959985	36538654.94741118	501085681.227011
1979-10-09T00:00:00Z	4502191184934.875	2755083978.242824	4504946268913.118	465472244.2856772	35613436.94133383	501085681.227011
1979-10-10T00:00:00Z	4563700769362.238	2199335013.857697	4565900104376.096	470365628.7499496	30720052.47706145	501085681.227011
1979-10-11T00:00:00Z	4633034118491.235	1662417728.1252348	4634696536219.36	475696351.35273236	25389329.874278665	501085681.227011
1979-10-12T00:00:00Z	4713896386168.26	1188938234.747778	4715085324403.008	480920396.31041837	20165284.916592658	501085681.227011
1979-10-13T00:00:00Z	4811488522903.358	679622750.3851985	4812168145653.743	487612338.9670813	13473342.259929717	501085681.227011
1979-10-14T00:00:00Z	NA	NA	4832334786490.794	NA	NA	501085681.227011
1979-10-15T00:00:00Z	NA	NA	4851774626818.32	NA	NA	501085681.227011
1979-10-16T00:00:00Z	NA	NA	4865471084242.106	NA	NA	501085681.227011
1979-10-17T00:00:00Z	NA	NA	4877338433566.78	NA	NA	501085681.227011
1979-10-18T00:00:00Z	NA	NA	4901413024721.177	NA	NA	501085681.227011
1979-10-19T00:00:00Z	NA	NA	4928951328975.764	NA	NA	501085681.227011
1979-10-20T00:00:00Z	NA	NA	4961269846888.373	NA	NA	501085681.227011
1979-10-21T00:00:00Z	NA	NA	4983048965127.29	NA	NA	501085681.227011
1979-10-22T00:00:00Z	NA	NA	4996750403850.196	NA	NA	501085681.227011
1979-10-23T00:00:00Z	NA	NA	5032145524201.16	NA	NA	501085681.227011
1979-10-24T00:00:00Z	NA	NA	5048276348199.32	NA	NA	501085681.227011
1979-10-25T00:00:00Z	NA	NA	5063228985919.13	NA	NA	501085681.227011
1979-10-26T00:00:00Z	NA	NA	5076938838447.458	NA	NA	501085681.227011
1979-10-27T00:00:00Z	NA	NA	5098134105684.44	NA	NA	501085681.227011
1979-10-28T00:00:00Z	NA	NA	5114364024603.781	NA	NA	501085681.227011
1979-10-29T00:00:00Z	NA	NA	5127655166363.482	NA	NA	501085681.227011
1979-10-30T00:00:00Z	NA	NA	5149486750930.049	NA	NA	501085681.227011
1979-10-31T00:00:00Z	NA	NA	5190261253581.452	NA	NA	501085681.227011
1979-11-01T00:00:00Z	NA	NA	5225487984474.203	NA	NA	501085681.227011
1979-11-02T00:00:00Z	NA	NA	5246452087732.836	NA	NA	501085681.227011
1979-11-03T00:00:00Z	NA	NA	5261840281859.833	NA	NA	501085681.227011
1979-11-04T00:00:00Z	NA	NA	5281214564991.191	NA	NA	501085681.227011
1979-11-05T00:00:00Z	NA	NA	5296107415442.614	NA	NA	501085681.227011
1979-11-06T00:00:00Z	NA	NA	5320080757516.97	NA	NA	501085681.227011
1979-11-07T00:00:00Z	NA	NA	5338159717790.389	NA	NA	501085681.227011
1979-11-08T00:00:00Z	NA	NA	5361043102259.051	NA	NA	501085681.227011
1979-11-09T00:00:00Z	NA	NA	5375410279019.29	NA	NA	501085681.227011
1979-11-10T00:00:00Z	NA	NA	5396339905997.081	NA	NA	501085681.227011
1979-11-11T00:00:00Z	NA	NA	5416623836600.982	NA	NA	501085681.227011
1979-11-12T00:00:00Z	NA	NA	5434690726618.406	NA	NA	501085681.227011
1979-11-13T00:00:00Z	NA	NA	5450431910776.947	NA	NA	501085681.227011
1979-11-14T00:00:00Z	NA	NA	5466839788271.983	NA	NA	501085681.227011
1979-11-15T00:00:00Z	NA	NA	5488767621628.703	NA	NA	501085681.227011
1979-11-16T00:00:00Z	NA	NA	5511476961110.196	NA	NA	501085681.227011
1979-11-17T00:00:00Z	NA	NA	5539206653407.178	NA	NA	501085681.227011
1979-11-18T00:00:00Z	NA	NA	5565128102944.603	NA	NA	501085681.227011
1979-11-19T00:00:00Z	NA	NA	5593285169563.954	NA	NA	501085681.227011
1979-11-20T00:00:00Z	NA	NA	5612096849969.356	NA	NA	501085681.227011
1979-11-21T00:00:00Z	NA	NA	5646288285713.843	NA	NA	501085681.227011
1979-11-22T00:00:00Z	NA	NA	5664021418499.13	NA	NA	501085681.227011
1979-11-23T00:00:00Z	NA	NA	5688812226771.237	NA	NA	501085681.227011
1979-11-24T00:00:00Z	NA	NA	5710837460275.175	NA	NA	501085681.227011
1979-11-25T00:00:00Z	NA	NA	5728757530028.651	NA	NA	501085681.227011
1979-11-26T00:00:00Z	NA	NA	5756792186244.549	NA	NA	501085681.227011
1979-11-27T00:00:00Z	NA	NA	5775413289324.642	NA	NA	501085681.227011
1979-11-28T00:00:00Z	NA	NA	5801532955649.351	NA	NA	501085681.227011
1979-11-29T00:00:00Z	NA	NA	5826706317078.496	NA	NA	501085681.227011
1979-11-30T00:00:00Z	NA	NA	5843778540671.552	NA	NA	501085681.227011
1979-12-01T00:00:00Z	NA	NA	5862840372877.014	NA	NA	501085681.227011
1979-12-02T00:00:00Z	NA	NA	5877070258137.278	NA	NA	501085681.227011
1979-12-03T00:00:00Z	NA	NA	5902224619473.014	NA	NA	501085681.227011
1979-12-04T00:00:00Z	NA	NA	5913976389853.171	NA	NA	501085681.227011
1979-12-05T00:00:00Z	NA	NA	5934528271644.418	NA	NA	501085681.227011
1979-12-06T00:00:00Z	NA	NA	5946989623036.8	NA	NA	501085681.227011
1979-12-07T00:00:00Z	NA	NA	5969213465412.474	NA	NA	501085681.227011
1979-12-08T00:00:00Z	NA	NA	5986207404017.406	NA	NA	501085681.227011
1979-12-09T00:00:00Z	NA	NA	6001395860573.694	NA	NA	501085681.227011
1979-12-10T00:00:00Z	NA	NA	6014459008615.92	NA	NA	501085681.227011
1979-12-11T00:00:00Z	NA	NA	6028769308366.143	NA	NA	501085681.227011
1979-12-12T00:00:00Z	NA	NA	6041455564147.392	NA	NA	501085681.227011
1979-12-13T00:00:00Z	NA	NA	6049478464611.129	NA	NA	501085681.227011
1979-12-14T00:00:00Z	NA	NA	6058680490700.544	NA	NA	501085681.227011
1979-12-15T00:00:00Z	NA	NA	6075601723503.187	NA	NA	501085681.227011
1979-12-16T00:00:00Z	NA	NA	6093317561555.124	NA	NA	501085681.227011
1979-12-17T00:00:00Z	NA	NA	6101378113724.645	NA	NA	501085681.227011
1979-12-18T00:00:00Z	NA	NA	6108536061585.96	NA	NA	501085681.227011
1979-12-19T00:00:00Z	NA	NA	6114228778238.335	NA	NA	501085681.227011
1979-12-20T00:00:00Z	NA	NA	6119317574604.1455	NA	NA	501085681.227011
